;0;1;2;3;4;5;6;7;8
0;-3.631967046789891;-0.8614434294642864;-2.2609231208938363;1.5092747087926282;0.9151160900529108;0.48622013214726745;-0.43562333440782863;1.2225660917182877;-3.9410829744308598
1;-1.1021629878329973;-0.4644017814099108;0.3924525663133549;0.022379613312352387;0.2199243373170643;3.215991375621206;0.9457827912615724;0.46418257006200836;-3.569740066540435
2;-5.589730221008683;1.0733665824449723;-2.98319673187393;1.6302878493116073;4.113434536629385;0.16153375484473953;1.0302042982079969;-0.27823830180602704;2.144463103742799
3;-0.06933356705139093;-0.5717358227493337;2.1313526391556676;-1.4835973535758002;-3.2870517500644736;4.587454943793428;2.137637314350085;0.2336660620240235;-1.6418854365757352
4;-4.325589067023791;-1.165974185680461;1.1130417004543238;0.9567600187305778;-2.6972301531728133;2.5315881541801364;-1.7710484065669887;-0.7532430534723025;-6.178745595600164
5;-6.410284130933241;-0.18716554786386091;-1.3689303187263064;1.3910289129352384;1.2390154899003847;1.9763863435291358;-0.5359576205170533;0.5707724887451364;-1.7632594730369164
6;-3.2816310651152;1.1850069835830157;-1.0606737617140318;1.060927679531986;-2.3008471973424083;-0.8377584350388254;-2.7432910632285257;2.701227510293072;-9.18243321412819
7;-2.633545647713129;-0.7967812326691753;-0.5635344078066855;0.8748810862931076;0.1132268045818825;2.2488603643157212;-0.3830284721388426;-0.4781764746607353;0.5683375268361541
8;1.9706921294600421;-0.04020473453637896;0.5911500472723223;-0.7838778322611764;2.9274810378704963;0.5150249203028641;-0.559265979440753;0.8100241281475438;1.2723320824748816
9;2.2659061029673087;0.09600926799704997;1.9047242735743177;-1.7052472313718487;1.6170613077257594;2.505346253426021;0.9755319383309651;0.6410744751728557;7.392786526167023
10;-0.078311374751167;0.6617366120969479;3.5699807674904376;2.3682441582411946;-3.7902303478979626;1.8546040095978924;-3.2149630446297675;0.7615259618282144;-3.869278577597135
11;10.095736191560452;-0.9230723963155776;2.313036404385226;-3.034509359816172;1.384131531301163;-3.3717805874569304;-2.9667351847050427;-0.16085684537461487;3.598044773331737
12;-4.026539580932365;-2.207547565671355;-0.9795469365173768;-0.02018490783945981;-2.3429416115477752;1.7058026707493483;-0.7035946497899728;-2.265777726034853;-1.5904386402123574
13;-3.8173529151023544;-0.48016228319304444;-7.721117594000989;0.6788712106435085;2.2700088523847306;-1.4079662666647597;-1.7938857199389595;0.3346924769623709;-3.085413049909908
14;0.7330140962677294;0.8264531108587624;0.7247911101135188;-0.5401932360062376;0.7828534911529828;0.8291939059446416;-1.2753806855761958;-0.13179967535946058;0.9185870062488868
15;4.352230600387151;-1.3124886903363124;0.1383552837067017;-0.6971645019909929;-2.547324939994564;-1.3498558704153365;-0.4817615528162469;-1.6682429677402775;1.2338124026030226
16;-8.336493244418213;-0.8839229498283454;-2.025099736725047;3.036629933661222;-2.5296723594386306;0.6636979442546337;0.5777915049697717;1.9961057426375708;-4.760491005954456
17;-3.8940692743597585;-0.8378230611677818;1.3588901038840167;0.2898317737594116;-3.934963384016426;4.141860730966043;-0.8014502346130717;-2.802011146964701;-2.5850991586853738
18;-3.099645811534104;1.2530582102439143;2.2359405073187135;-0.9362290742729651;2.9762437037677776;3.098494106506184;4.202620690005537;0.9997952562553464;3.0106612341292656
19;-2.225722434144511;-0.4384273672152734;-4.739053524540061;5.00839957648311;-1.122085282223935;-3.5277395319410325;-4.784991120498814;-4.592349539800217;-7.911293006323104
20;1.0605858428258972;-0.38749131490543404;-0.19363002419569364;-0.9117658605946517;-0.7416014745824957;-3.6587486345500864;-0.3983306702638254;-0.47511637289557784;1.7721740247960596
21;0.6698786275223745;-1.2084822042690762;0.4705517179859724;0.15178807181116105;1.5882054276953874;0.2380734572243297;-1.0554193503565585;2.7717990011559093;0.7050709506952432
22;-5.35440095270667;1.12643371674603;-0.7417690669197665;4.232036713481408;-0.5315358074109002;-2.0311128979212896;0.3278903508602786;3.858433296411965;-3.9318867991357735
23;0.08359068842856332;0.7777350472478546;-2.891713025348304;1.416976520979009;0.6885710330314003;-3.7174094612507464;-2.3397640432143234;-3.7790694334882104;-2.8944392543839017
24;-1.3944642456992273;1.089272246931099;-1.4970928966436117;0.4166277151522224;-1.2495228835952368;1.4082084326957718;-0.591601788478004;-0.3604500349721059;0.12158190133290964
25;-2.9952457225188938;0.4189116113727865;-1.1472925142894572;4.705203883633529;0.1093063647864152;-0.13424067332668876;0.2972259567356448;2.162918024976708;-6.801806398732508
26;5.245500322897351;-0.3360666965057405;2.0178655908336154;-1.6264971313099241;0.17707181554390217;-0.03718436380705992;-0.37495939858011895;-0.21127559889133396;2.678929630627461
27;0.4164472097865907;0.026185149185798437;0.9998636674355372;0.3896992471166558;1.4900584747749572;4.278703240826763;2.9679957444542597;-1.11792549155137;9.043900363053519
28;0.5712081871826991;-0.8193415927345735;0.769717478927896;2.841837386579785;-0.16584956823650154;-0.5553169829199882;-1.8365523471055383;0.6790535361538979;-3.783246135343848
29;-2.4481244447484323;-0.5773420157083338;-2.500475196432059;2.1678825845256244;4.184586533706279;-1.284833536180325;1.1997424464204074;-0.509826119425598;-0.3563898967639649
30;-3.422844792795922;-0.37077059666050965;-1.6153515980562423;1.7680521485230938;-1.236221435771897;0.3320950793705264;0.3223329383773217;1.9201450975227765;-0.5929539880814338
31;-4.507190458119262;-1.0456949708779122;0.9305865820770147;0.4841381546845209;-4.519994756669246;0.22165494840144462;-0.3430210189612668;-4.154506793991272;-4.1663849513030495
32;-3.3098077549217777;3.287761187388739;0.8489390117402253;1.757085676207609;-1.6393053857618485;4.416449642578784;1.3849234065772538;1.5081367720544447;-3.2800230654618914
33;-0.03775195739300319;-0.8072156774844398;2.1769360554032855;0.014763522203793622;-3.0033125666518536;3.093372155869811;-1.6999247098177377;2.3396393774916344;1.2006466600469747
34;3.6746656203225374;1.075390554416414;2.975407374164808;-1.5346617434595426;-1.1739382092854174;1.764905222979773;-3.082176161254378;1.4122591321033706;1.6532878537755116
